human_time_ai_min,human_time_base_min,run_id,sector,risk_score,notes,correctness_score,task_source,completeness_score,task_text,policy_id,review_effort_min,hallucination_flag,annotator_id,risk_class,quality_score,task_id,difficulty_label
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1047字符,7,,10,,pl_deepseek_flash,12,1,assistant_demo_v1,,9,ps-057,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1270字符,7,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-057,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1010字符,7,,10,,pl_deepseek_flash,12,1,assistant_demo_v1,,9,ps-058,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 750字符,7,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-058,
27,25,ds_batch,,6,AI自动标注 - 响应长度: 463字符,7,,10,,pl_deepseek_flash,12,0,assistant_demo_v1,,8,ps-059,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1023字符,7,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-059,
28,25,ds_batch,,5,AI自动标注 - 响应长度: 610字符,10,,10,,pl_deepseek_flash,12,0,assistant_demo_v1,,9,ps-060,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1065字符,7,,10,,pl_deepseek_pro,12,0,assistant_demo_v1,,9,ps-060,
27,25,ds_batch,,6,AI自动标注 - 响应长度: 482字符,7,,9,,pl_deepseek_flash,12,1,assistant_demo_v1,,8,ps-061,
28,25,ds_batch,,5,AI自动标注 - 响应长度: 933字符,10,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-061,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 684字符,7,,9,,pl_deepseek_flash,12,1,assistant_demo_v1,,9,ps-062,
28,25,ds_batch,,5,AI自动标注 - 响应长度: 658字符,10,,10,,pl_deepseek_flash,12,1,assistant_demo_v1,,9,ps-063,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1115字符,7,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-063,
27,25,ds_batch,,5,AI自动标注 - 响应长度: 487字符,9,,8,,pl_deepseek_flash,12,1,assistant_demo_v1,,8,ps-064,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 979字符,7,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-064,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 627字符,7,,10,,pl_deepseek_flash,12,1,assistant_demo_v1,,9,ps-065,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1849字符,7,,10,,pl_deepseek_pro,12,0,assistant_demo_v1,,9,ps-065,
27,25,ds_batch,,5,AI自动标注 - 响应长度: 491字符,9,,10,,pl_deepseek_flash,12,1,assistant_demo_v1,,8,ps-066,
28,25,ds_batch,,5,AI自动标注 - 响应长度: 1075字符,10,,10,,pl_deepseek_pro,12,0,assistant_demo_v1,,9,ps-066,
27,25,ds_batch,,6,AI自动标注 - 响应长度: 456字符,7,,9,,pl_deepseek_flash,12,0,assistant_demo_v1,,8,ps-067,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 1178字符,7,,10,,pl_deepseek_pro,12,0,assistant_demo_v1,,9,ps-067,
27,25,ds_batch,,5,AI自动标注 - 响应长度: 486字符,9,,9,,pl_deepseek_flash,12,1,assistant_demo_v1,,8,ps-068,
28,25,ds_batch,,5,AI自动标注 - 响应长度: 812字符,10,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-068,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 547字符,7,,9,,pl_deepseek_flash,12,1,assistant_demo_v1,,8,ps-069,
28,25,ds_batch,,6,AI自动标注 - 响应长度: 737字符,7,,10,,pl_deepseek_pro,12,0,assistant_demo_v1,,9,ps-069,
27,25,ds_batch,,5,AI自动标注 - 响应长度: 477字符,9,,10,,pl_deepseek_flash,12,1,assistant_demo_v1,,8,ps-070,
28,25,ds_batch,,5,AI自动标注 - 响应长度: 842字符,10,,10,,pl_deepseek_pro,12,1,assistant_demo_v1,,9,ps-070,
28,25,test_each,,6,AI自动标注 - 响应长度: 707字符,7,,10,,pl_glm_47_flashx,12,1,assistant_demo_v1,,9,ps-001,
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 26.97s. Response length: 795 chars.,,https://www.gov.cn/gongbao/2025/issue_12266/202509/content_7039598.html,,职工基本医疗保险参保人员办理异地就医备案前，应核对哪些关键信息与材料？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-001,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 25.42s. Response length: 760 chars.,,https://www.nhsa.gov.cn/col/col114/index.html,,城乡居民医保参保缴费期与待遇享受期衔接，应注意哪些常见误区？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-002,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 23.73s. Response length: 820 chars.,,https://www.nhsa.gov.cn/col/col105/index.html,,门诊慢特病资格认定与报销流程，一般包含哪些环节？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-003,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 20.33s. Response length: 408 chars.,,https://www.nhsa.gov.cn/col/col104/index.html,,生育保险待遇申领通常需要哪些证明材料与办理渠道？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-004,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 25.32s. Response length: 483 chars.,,https://www.nhsa.gov.cn/col/col109/index.html,,医疗救助对象认定与“一站式”结算，政策要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-005,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 19.41s. Response length: 291 chars.,,https://www.gov.cn/zhengce/zuixin/,,长期护理保险试点地区参保人如何了解本地待遇与评估流程？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-006,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 24.11s. Response length: 336 chars.,,https://www.gov.cn/hudong/index.htm,,医保电子凭证与实体社保卡在就医结算中的关系如何理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-007,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 19.44s. Response length: 362 chars.,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,谈判药品“双通道”供药机制对参保患者意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-008,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 33.54s. Response length: 756 chars.,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,医保基金监管举报投诉渠道与受理范围一般包括哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-009,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 41.96s. Response length: 656 chars.,,https://www.mem.gov.cn/,,跨省异地就医直接结算失败时，可按什么顺序自查原因？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-010,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 22.69s. Response length: 322 chars.,,https://www.mem.gov.cn/yw/zdgz/ajfb/,,国家组织药品集中带量采购对参保人药费负担的影响应如何客观表述？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-011,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 17.99s. Response length: 791 chars.,,https://www.samr.gov.cn/,,基本公共卫生服务与基本医疗服务在制度上如何区分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-012,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 21.12s. Response length: 444 chars.,,https://www.samr.gov.cn/zw/zwfb/,,传染病疫情信息报告与个人隐私保护之间如何把握平衡？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-013,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 37.30s. Response length: 472 chars.,,https://www.mnr.gov.cn/,,学校传染病防控中家校协同的常见要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-014,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 59.34s. Response length: 931 chars.,,https://www.mee.gov.cn/,,预防接种异常反应补偿与民事赔偿关系应如何向群众解释？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-015,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 50.89s. Response length: 629 chars.,,https://www.mee.gov.cn/zcwj/gwywj/202508/t20250827_1126207.shtml,,精神卫生法框架下严重精神障碍患者服务管理要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-016,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 31.24s. Response length: 431 chars.,,https://www.mca.gov.cn/,,突发公共卫生事件分级响应启动后，社区可承担哪些配合工作？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-017,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 44.12s. Response length: 474 chars.,,https://www.mca.gov.cn/n152/n165/c166/,,食品安全事故信息通报与舆情回应应注意哪些原则？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,high,,ps-018,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 40.95s. Response length: 475 chars.,,https://www.mohrss.gov.cn/SYrlzyhshbzk/,,饮用水水源保护区管理中的公众参与方式有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-019,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 93.73s. Response length: 382 chars.,,https://www.mohrss.gov.cn/SYrlzyhshbzb/jycyz/,,噪声污染防治中“敏感建筑物集中区域”监管要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-020,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 44.08s. Response length: 354 chars.,,https://www.ndrc.gov.cn/,,生活垃圾分类投放、收集、运输的责任边界如何划分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-021,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 31.23s. Response length: 351 chars.,,https://www.ndrc.gov.cn/fggz/,,危险废物经营许可证制度对产废单位意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,high,,ps-022,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 79.65s. Response length: 631 chars.,,https://www.mof.gov.cn/,,土壤污染风险管控和修复活动中的信息公开要求有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-023,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 30.58s. Response length: 520 chars.,,https://www.mof.gov.cn/zhengwuxinxi/caizhengxinwen/,,碳排放权交易与排污许可制度在监管对象上如何区分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-024,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 22.92s. Response length: 487 chars.,,https://www.nhc.gov.cn/,,生态保护红线内允许的人类活动类型有哪些概括性限制？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-025,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 92.41s. Response length: 692 chars.,,https://www.nhc.gov.cn/wjw/bmgz/,,海域使用论证与海洋环境影响评价在程序上如何衔接？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-026,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 65.41s. Response length: 1387 chars.,,https://www.moj.gov.cn/,,养老机构备案与消防审验的常见合规要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-027,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 26.37s. Response length: 308 chars.,,https://www.moj.gov.cn/pub/sfbgw/,,未成年人社会保护工作中强制报告制度的适用情形有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-028,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 39.64s. Response length: 437 chars.,,https://www.mps.gov.cn/,,最低生活保障家庭经济状况核对应注意哪些隐私与准确性问题？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-029,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 19.36s. Response length: 401 chars.,,https://www.mps.gov.cn/n2253534/n2253535/,,临时救助与低保在对象与给付方式上有何主要区别？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-030,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 66.62s. Response length: 896 chars.,,https://www.ccdi.gov.cn/,,特困人员供养与分散供养服务协议应关注哪些条款？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-031,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 20.64s. Response length: 453 chars.,,https://www.gov.cn/gongbao/2025/issue_12266/202509/content_7039598.html,,残疾人两项补贴资格认定与动态复核要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-032,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 37.01s. Response length: 655 chars.,,https://www.nhsa.gov.cn/col/col114/index.html,,婚姻登记“跨省通办”试点中当事人材料准备要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-033,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 29.63s. Response length: 0 chars.,,https://www.nhsa.gov.cn/col/col105/index.html,,收养登记评估与收养能力评估有何制度性区别？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-034,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 87.24s. Response length: 1365 chars.,,https://www.nhsa.gov.cn/col/col104/index.html,,慈善组织信息公开与募捐备案应关注哪些合规点？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-035,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 45.63s. Response length: 302 chars.,,https://www.nhsa.gov.cn/col/col109/index.html,,志愿服务记录与证明出具应遵循哪些基本要求？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-036,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 56.77s. Response length: 453 chars.,,https://www.gov.cn/zhengce/zuixin/,,行政区划变更公告后，证照与合同地址条款如何处理更稳妥？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-037,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 105.85s. Response length: 623 chars.,,https://www.gov.cn/hudong/index.htm,,地名管理中对具有重要地理方位意义的名称命名更名程序要点？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-038,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 43.69s. Response length: 730 chars.,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,基层群众性自治组织与基层政府在社区治理中的职责边界？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-039,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 33.97s. Response length: 300 chars.,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,信访事项受理与办理“三个到位”应如何向群众解释？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-040,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 25.25s. Response length: 755 chars.,,https://www.mem.gov.cn/,,行政复议与行政诉讼在救济路径选择上如何把握？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,high,,ps-041,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 19.65s. Response length: 441 chars.,,https://www.mem.gov.cn/yw/zdgz/ajfb/,,政府信息公开申请中“三需要”原则应如何准确理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-042,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 18.38s. Response length: 739 chars.,,https://www.samr.gov.cn/,,重大行政决策公众参与与专家论证如何组织更规范？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-043,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 50.24s. Response length: 675 chars.,,https://www.samr.gov.cn/zw/zwfb/,,行政执法公示制度中应重点公开哪些要素？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-044,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 31.55s. Response length: 847 chars.,,https://www.mee.gov.cn/,,数字政府建设中政务数据共享与数据安全如何统筹？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-046,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 20.61s. Response length: 319 chars.,,https://www.mee.gov.cn/zcwj/gwywj/202508/t20250827_1126207.shtml,,一体化政务服务平台“跨省通办”事项清单动态管理要点？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-047,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 26.13s. Response length: 0 chars.,,https://www.mca.gov.cn/,,电子证照法律效力与纸质证照关系应如何向企业说明？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-048,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 23.31s. Response length: 545 chars.,,https://www.mca.gov.cn/n152/n165/c166/,,政务服务“好差评”结果在绩效考核中如何合理使用？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-049,medium
,,glm_batch,public service,,GLM-4.7-flashx auto-generated response. Latency: 16.15s. Response length: 529 chars.,,https://www.mohrss.gov.cn/SYrlzyhshbzk/,,公共资源交易平台整合共享对企业投标成本有何影响？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_4.7_flashx_auto,medium,,ps-050,medium
